,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
82,"Census Tract 330, San Francisco County, California",8425,2824,1926,9.9,31.8,2.95,3.23,14.5,0,0.0,0.0,4.2,8.8,89.6,0.4,60.9,45.0,10.8,5.5,53.9,13.7,6.9,5.2,27.6,0.0,1.8,6.9,14.4,22.0,149601,37.0,1.8,3.2,23.1,51737,70029,71820,77.7,77.7,2.9,1.8,0.0,0.0,2901,97.3,0.0,0.0,2901,06,075,033000,0.0,0.0,0.0,1.1,2824,66.0,959,2.66,2.7,20.1,0.9,0.9,0.8,31.4,3593,2220,4.0,27.6,0.6,3.1,44.2,8425,150,7912,low,1503630,0.0178
83,"Census Tract 254.03, San Francisco County, California",5050,1408,987,22.0,29.9,3.57,4.04,12.3,0,0.0,24.3,6.3,7.7,89.9,0.5,60.2,47.0,3.5,9.5,50.7,20.6,4.6,7.2,14.6,0.0,2.8,9.4,13.4,28.7,165204,26.2,7.6,14.3,26.5,55874,75625,56369,70.9,70.9,4.7,5.5,0.0,24.2,1546,91.1,0.0,0.0,1546,06,075,025403,3.6,0.0,3.2,7.8,1408,57.7,596,3.74,1.8,29.9,1.4,1.4,0.0,38.8,3152,1487,5.6,13.9,0.0,3.4,42.0,5050,51,7631,low,516564,0.0101
84,"Census Tract 264.01, San Francisco County, California",3548,1003,839,17.0,16.4,3.51,3.72,6.7,34,8.6,0.0,13.0,12.3,95.8,0.0,43.3,69.1,1.2,7.3,26.1,32.1,10.5,2.4,7.9,0.0,0.0,15.4,17.3,6.3,94664,49.1,0.0,6.3,5.4,32350,54526,36959,60.9,60.9,8.1,5.7,0.0,22.5,1053,95.3,0.0,0.0,1053,06,075,026401,0.0,0.0,4.7,0.0,1003,73.3,268,3.73,0.9,25.9,1.2,0.0,4.6,66.4,2436,1530,6.1,24.7,0.4,0.4,6.3,3548,34,4534,low,341043,0.0096
85,"Census Tract 302.02, San Francisco County, California",4487,2095,934,5.5,55.4,2.12,2.69,17.4,0,0.0,0.0,1.0,3.6,87.1,2.0,70.8,37.0,7.6,0.6,68.1,10.5,7.2,7.9,29.3,0.0,1.9,2.1,16.1,25.1,162476,17.6,0.7,1.9,41.3,80484,102639,79625,82.5,82.5,1.1,5.7,0.0,-666666666.0,2164,96.8,0.0,0.0,2164,06,075,030202,2.5,0.0,12.1,18.3,2095,29.3,1482,2.51,6.0,19.2,0.0,0.0,0.0,26.4,3800,2029,4.1,15.1,0.4,4.5,60.7,4487,35,6121,low,355664,0.0078
86,"Census Tract 353, San Francisco County, California",7309,2573,1750,13.0,32.0,2.83,3.3,9.4,51,4.6,9.8,9.0,6.8,92.3,1.5,52.9,57.9,9.2,2.2,44.6,18.4,8.9,6.6,13.1,0.0,4.0,3.9,9.4,10.4,117669,37.8,2.1,7.0,10.2,50714,68684,55000,77.0,77.0,5.2,3.3,0.0,34.5,2687,95.8,0.0,7.0,2687,06,075,035300,1.9,0.0,2.6,2.3,2573,68.6,809,2.88,1.9,26.7,1.2,0.0,0.0,62.3,3390,1885,4.5,25.2,0.0,3.5,37.4,7309,112,5019,low,1126337,0.0153
87,"Census Tract 476, San Francisco County, California",5605,2324,1257,10.5,45.9,2.41,3.14,10.5,0,0.0,62.2,7.1,9.1,86.5,0.9,64.2,41.9,9.2,3.5,55.8,17.1,13.3,9.5,16.7,0.0,2.4,2.5,10.7,18.8,137893,21.3,3.0,1.6,30.0,54244,83897,56087,79.0,79.0,5.1,1.0,0.0,14.0,2437,95.4,0.0,2.5,2437,06,075,047600,3.6,0.0,6.6,1.1,2324,38.1,1438,2.34,5.0,22.7,0.0,0.0,0.0,21.8,4001,2092,4.4,21.4,0.2,5.2,50.2,5605,53,5224,low,531174,0.0095
88,"Census Tract 106, San Francisco County, California",3356,1797,673,4.1,62.5,1.87,2.65,13.3,0,0.0,0.0,9.4,4.3,86.5,3.2,50.6,54.7,7.4,5.6,47.9,20.9,8.3,11.7,31.8,0.0,15.6,8.8,9.8,14.6,109706,27.9,1.6,4.3,14.3,46181,83438,52813,61.2,61.2,5.5,21.2,0.0,0.0,2161,83.2,0.0,8.9,2161,06,075,010600,34.5,0.0,9.2,34.2,1797,11.1,1598,1.72,4.5,21.8,0.0,0.0,0.0,39.2,1897,1033,0.6,26.7,0.7,0.6,41.7,3356,18,13108,high,187223,0.0054
89,"Census Tract 208, San Francisco County, California",6399,2719,823,3.2,69.7,2.29,3.39,24.8,0,0.0,0.0,7.5,0.8,82.3,0.2,72.8,40.9,9.1,3.2,51.4,22.8,8.8,6.6,27.4,1.1,4.0,6.3,5.7,21.0,148226,14.5,3.7,1.9,13.0,54968,72412,82273,68.4,68.4,9.0,4.7,0.0,0.0,2794,97.3,0.0,0.0,2794,06,075,020800,22.3,1.2,6.4,23.9,2719,14.5,2325,2.19,5.9,19.5,0.0,0.0,0.0,53.8,3500,1446,3.3,8.1,0.0,3.0,55.9,6399,34,34214,high,346098,0.0053
90,"Census Tract 610, San Francisco County, California",4851,1752,1218,16.0,30.5,2.76,3.27,6.7,42,0.0,0.0,7.4,8.2,91.3,1.4,53.0,61.6,2.6,7.0,38.1,21.9,7.9,5.0,18.1,0.0,3.9,6.7,9.1,15.5,108802,22.9,1.7,2.6,16.1,50192,63627,67808,73.9,73.9,4.7,7.6,8.4,38.1,1774,98.8,0.0,0.0,1774,06,075,061000,33.8,2.1,3.9,1.4,1752,55.4,781,3.01,7.2,29.2,0.8,0.5,0.0,71.1,2816,2349,6.7,15.1,1.1,1.1,18.8,4851,216,6981,low,2169753,0.0445
91,"Census Tract 203, San Francisco County, California",3413,1760,526,3.9,70.1,1.93,2.48,25.3,0,0.0,0.0,0.6,3.4,79.9,3.6,78.2,21.9,11.6,0.9,77.3,8.5,8.7,7.5,37.0,0.0,1.2,1.9,10.6,29.8,174728,14.4,0.5,2.4,39.4,89393,106139,102656,85.1,85.1,0.8,1.3,0.0,0.0,1977,89.0,0.0,2.1,1977,06,075,020300,19.5,2.5,14.0,9.6,1760,28.6,1256,1.84,6.4,29.8,0.0,0.0,0.0,48.8,3577,2029,3.0,10.5,1.3,3.2,75.7,3413,28,11539,high,285950,0.0082
92,"Census Tract 207, San Francisco County, California",5075,2491,870,2.2,65.1,2.01,2.68,21.1,8,0.0,0.0,0.3,1.8,82.4,0.6,72.6,28.0,14.5,2.9,73.1,9.1,6.6,4.5,36.6,0.0,1.9,6.5,3.1,41.4,210865,14.7,0.5,1.1,59.1,101069,134307,116042,85.3,85.3,1.7,1.1,0.0,31.3,2917,85.4,0.0,8.1,2917,06,075,020700,13.9,0.0,9.3,15.4,2491,28.3,1785,2.1,8.7,27.1,0.0,0.0,3.0,13.3,4001,1990,5.4,12.8,0.0,3.5,75.1,5075,34,12781,high,347105,0.0067
93,"Census Tract 211, San Francisco County, California",4199,1887,986,2.1,47.7,2.23,2.75,14.0,0,0.0,0.0,2.0,3.1,81.7,4.8,71.8,28.1,13.4,6.3,78.4,4.5,7.0,9.0,28.4,0.0,2.3,1.1,10.7,43.9,225513,20.6,2.6,1.0,58.0,105605,124740,132083,91.2,91.2,3.5,2.1,0.0,100.0,2089,90.3,0.0,0.0,2089,06,075,021100,2.5,0.0,5.0,1.9,1887,46.6,1008,2.28,4.9,24.7,0.0,0.0,0.0,17.9,4001,2277,7.0,17.1,0.4,4.6,84.8,4199,42,4270,low,424230,0.01
94,"Census Tract 212, San Francisco County, California",3095,1453,785,5.0,46.0,2.12,2.68,9.9,30,-666666666.0,-666666666.0,0.4,3.3,81.3,0.0,79.3,21.6,14.6,2.9,76.3,2.7,5.1,11.6,28.8,0.0,1.1,1.4,7.8,44.9,233469,18.9,1.0,0.7,57.6,99464,114909,103000,93.0,93.0,0.9,0.0,0.0,0.0,1570,92.5,0.0,0.0,1570,06,075,021200,9.4,0.0,6.4,2.9,1453,57.1,624,2.23,10.3,26.6,1.1,0.0,0.0,18.9,4001,1950,8.6,17.5,2.4,4.4,86.1,3095,34,2363,low,345793,0.011
95,"Census Tract 213, San Francisco County, California",2650,1250,608,1.0,51.4,2.12,2.87,9.9,0,0.0,0.0,0.0,1.6,86.5,0.4,70.9,17.0,12.1,3.2,74.8,8.0,7.4,10.3,30.2,0.0,4.4,1.9,8.2,38.2,257829,13.0,0.0,0.0,51.6,107434,122361,123061,88.1,88.1,3.4,1.3,0.0,0.0,1294,96.6,0.0,0.0,1294,06,075,021300,7.2,0.5,12.2,4.0,1250,56.2,548,2.36,3.6,27.1,0.0,1.4,0.0,10.0,3890,2271,5.6,16.1,0.0,3.2,78.9,2650,31,2021,low,312361,0.0117
96,"Census Tract 107, San Francisco County, California",5522,2491,1378,17.3,44.7,2.22,2.83,9.1,0,0.0,0.0,13.2,2.3,91.3,0.3,26.9,79.5,4.0,7.7,27.6,36.7,17.2,4.8,8.2,0.0,12.8,23.3,7.5,5.3,62653,37.9,3.9,13.1,4.7,23687,34259,40597,45.6,45.6,3.3,13.0,0.0,0.0,2801,88.9,0.0,3.6,2801,06,075,010700,57.6,0.0,5.5,51.7,2491,8.9,2270,2.52,1.6,30.5,0.0,0.0,17.2,40.7,3243,709,2.8,33.7,0.4,0.0,16.7,5522,18,13858,high,183170,0.0033
97,"Census Tract 162, San Francisco County, California",3358,1903,423,1.8,77.8,1.75,2.41,25.0,53,-666666666.0,-666666666.0,1.2,3.3,85.3,0.3,76.9,27.4,8.1,2.7,68.8,16.0,8.8,7.9,34.7,0.0,4.7,3.3,11.5,26.7,160218,15.4,1.6,6.0,50.1,86843,104208,87479,78.8,78.8,2.8,0.0,0.0,0.0,2052,92.7,0.0,6.3,2052,06,075,016200,48.3,5.1,14.5,33.9,1903,14.2,1633,1.97,11.7,19.9,0.0,0.0,0.0,39.6,2956,1860,2.0,14.4,0.0,2.1,69.7,3358,27,12466,high,273256,0.008
98,"Census Tract 169, San Francisco County, California",3191,1614,418,1.5,74.1,1.96,2.73,26.2,0,-666666666.0,-666666666.0,1.0,3.0,85.4,0.7,80.7,20.5,9.1,7.9,76.2,7.4,6.7,10.9,22.9,0.0,2.0,2.2,6.9,28.7,166783,13.6,1.4,5.8,40.7,72698,88173,105022,86.3,86.3,1.9,1.7,0.0,0.0,1804,89.5,0.0,2.3,1804,06,075,016900,13.6,0.6,8.6,15.7,1614,30.2,1126,2.18,5.1,23.4,0.0,0.0,0.0,33.2,3049,2018,4.3,10.7,1.3,2.9,76.4,3191,29,13632,high,294847,0.0091
99,"Census Tract 252, San Francisco County, California",5407,2004,1188,4.6,40.7,2.69,3.25,13.3,16,0.0,0.0,5.0,2.5,87.8,2.4,74.7,30.2,8.6,4.5,58.3,13.4,3.5,8.0,32.2,0.0,2.5,3.2,6.1,30.5,185807,22.7,0.8,1.5,31.7,64381,101453,95647,78.6,78.6,5.1,2.6,0.0,0.0,2320,86.4,0.0,0.0,2320,06,075,025200,0.3,0.0,4.6,2.1,2004,65.1,699,2.5,3.9,27.6,0.0,0.0,0.0,25.7,3266,1855,9.8,16.4,2.2,1.3,78.8,5407,65,8465,low,657048,0.012
100,"Census Tract 101, San Francisco County, California",3850,2061,848,15.7,58.9,1.87,2.73,8.3,0,0.0,0.0,3.3,4.1,84.0,5.5,55.6,52.6,10.7,3.4,58.9,15.2,11.1,12.4,32.9,0.0,7.9,14.1,5.9,15.7,120803,24.8,2.7,4.9,17.8,75887,110694,81444,63.1,63.1,4.4,15.9,0.0,44.4,2299,89.6,13.9,0.9,2299,06,075,010100,63.9,0.9,22.4,20.8,2061,10.8,1838,1.93,8.4,29.6,0.0,0.0,0.0,49.8,3538,1686,1.9,26.0,1.1,1.4,53.0,3850,77,32773,high,776490,0.02
101,"Census Tract 112, San Francisco County, California",3459,1920,708,1.9,63.1,1.8,2.46,14.4,0,-666666666.0,-666666666.0,4.3,3.3,83.7,1.9,67.9,28.6,9.2,5.9,61.0,11.0,10.1,17.9,28.5,0.0,5.0,6.7,10.6,31.4,156914,27.8,1.5,1.4,40.5,75339,120398,90833,79.5,79.5,4.7,4.4,0.0,-666666666.0,2321,82.7,2.2,3.2,2321,06,075,011200,32.5,0.3,6.7,12.3,1920,28.0,1383,1.86,8.9,21.9,0.0,0.0,0.0,16.9,3516,1933,0.7,27.1,0.0,2.3,63.6,3459,17,4589,low,177414,0.0049
102,"Census Tract 134, San Francisco County, California",3880,1986,755,0.0,62.0,1.93,2.76,13.5,5,0.0,0.0,2.3,3.1,83.7,0.3,78.4,21.3,10.5,2.0,73.3,9.2,4.6,17.9,32.7,0.0,4.7,2.5,9.1,42.5,247094,25.8,2.0,0.0,65.0,104167,168892,99338,92.3,92.3,0.8,0.0,0.0,-666666666.0,2190,90.7,0.0,1.5,2190,06,075,013400,12.3,1.7,4.6,8.3,1986,39.3,1206,2.3,5.5,13.0,0.0,0.0,0.0,14.9,4001,2498,2.7,18.8,0.0,2.6,75.4,3880,35,4253,low,354176,0.009
103,"Census Tract 151, San Francisco County, California",2600,1618,457,0.9,71.8,1.58,2.3,13.7,0,0.0,0.0,0.9,2.7,77.6,3.4,63.9,29.8,10.5,2.0,69.4,5.8,12.3,10.0,29.3,0.0,1.9,2.7,15.8,21.0,129132,30.6,1.1,1.4,23.2,67778,90521,69632,80.3,80.3,2.4,3.9,0.0,-666666666.0,2018,80.2,0.0,8.4,2018,06,075,015100,79.2,5.0,16.1,16.1,1618,27.3,1177,1.36,11.8,19.0,0.0,0.0,1.8,75.3,3414,2284,0.6,29.9,0.8,1.3,65.5,2600,17,10103,low,173860,0.0065
104,"Census Tract 157, San Francisco County, California",8912,2600,1195,7.5,54.0,2.28,2.93,17.4,0,0.0,0.0,3.8,3.4,66.5,2.7,79.7,27.2,9.9,11.3,63.5,9.5,9.5,3.8,27.4,0.0,2.0,6.2,11.5,24.8,145381,17.5,2.9,0.8,31.6,40668,103047,79603,87.9,87.9,4.4,2.2,16.7,0.0,2825,92.0,0.0,0.0,2825,06,075,015700,10.3,0.9,9.2,6.3,2600,37.3,1630,2.3,3.8,30.9,0.0,0.0,0.0,28.4,3226,2316,4.3,10.8,0.1,3.7,62.5,8912,83,12856,high,836664,0.0093
105,"Census Tract 164, San Francisco County, California",4187,1806,512,1.9,71.7,2.21,2.94,29.8,21,0.0,0.0,2.7,3.6,84.1,0.1,82.0,21.3,16.0,1.2,65.5,11.5,5.5,6.4,29.7,0.0,0.7,1.7,8.5,34.9,180004,11.7,0.7,3.2,41.6,82344,102713,83203,88.5,88.5,2.8,0.0,0.0,0.0,1946,92.8,0.0,4.8,1946,06,075,016400,12.3,0.0,10.6,7.0,1806,22.4,1401,2.2,5.5,21.8,0.0,0.0,0.0,38.3,3011,2322,4.4,10.4,0.4,2.9,77.2,4187,30,8657,low,309099,0.0072
106,"Census Tract 166, San Francisco County, California",5583,2398,916,1.8,61.8,2.3,2.75,27.5,0,-666666666.0,-666666666.0,2.7,1.8,83.1,1.9,80.5,11.5,12.9,1.3,61.6,14.5,14.3,6.8,31.1,0.0,3.6,5.7,7.8,27.4,162522,14.1,2.8,0.5,32.1,63788,84357,92260,89.6,89.6,3.7,0.0,0.0,-666666666.0,2724,88.0,0.0,6.9,2724,06,075,016600,4.0,0.0,8.1,16.9,2398,20.8,1899,3.13,4.4,14.6,0.0,0.0,0.0,13.8,4001,1932,1.7,14.3,0.4,3.2,81.6,5583,34,21448,high,343168,0.0061
107,"Census Tract 179.02, San Francisco County, California",3064,595,286,24.9,51.9,3.17,3.24,34.4,17,0.0,11.4,5.1,8.6,68.8,0.5,71.6,39.1,5.0,14.6,13.7,35.5,13.5,2.6,14.3,1.1,6.6,6.7,7.4,9.9,86816,17.6,15.3,18.2,3.1,18851,42137,47917,44.8,44.8,18.1,18.2,0.0,42.7,708,84.0,-666666666.0,4.7,708,06,075,017902,0.8,0.0,1.4,1.0,595,0.0,595,-666666666.0,4.2,36.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,2135,2.3,5.4,2.5,1.8,45.6,3064,270,3905,low,2705146,0.0881
108,"Census Tract 214, San Francisco County, California",3783,1744,798,3.8,54.2,2.17,2.84,15.2,8,0.0,0.0,0.3,3.8,84.4,0.8,77.9,22.9,14.3,5.4,77.1,7.8,6.7,5.7,32.1,0.0,2.2,3.4,8.7,41.7,216300,16.8,0.0,0.0,53.3,99706,117431,105664,90.5,90.5,1.3,3.8,0.0,42.9,1818,95.9,0.0,3.2,1818,06,075,021400,3.9,0.0,7.0,4.1,1744,47.9,909,2.26,6.8,25.3,0.0,2.5,0.0,28.5,3944,2567,7.9,14.4,0.2,2.2,82.4,3783,35,3759,low,353319,0.0093
109,"Census Tract 120, San Francisco County, California",3993,2484,646,3.1,74.0,1.56,2.33,13.7,8,-666666666.0,-666666666.0,2.1,4.2,76.7,2.6,57.9,45.7,7.4,11.0,49.6,30.5,8.7,5.9,20.6,0.3,13.0,9.4,9.7,4.9,77320,14.0,5.5,7.3,7.6,38750,49250,54808,65.1,65.1,12.9,9.1,0.0,0.0,2888,86.0,0.0,5.9,2888,06,075,012000,84.0,0.5,25.2,61.9,2484,3.0,2410,1.34,7.9,16.8,44.6,0.0,0.0,24.3,1642,1335,0.8,17.5,1.9,2.7,51.5,3993,12,18198,high,125229,0.003
110,"Census Tract 127, San Francisco County, California",4027,2228,684,2.5,69.3,1.81,2.81,13.9,0,0.0,0.0,0.7,4.6,79.6,2.8,83.4,18.0,16.1,2.9,74.9,1.1,8.6,12.4,34.2,0.0,3.1,1.6,11.4,31.1,181587,20.7,0.7,1.4,44.3,96115,107106,102768,90.9,90.9,1.1,3.8,55.3,-666666666.0,2311,96.4,0.0,0.0,2311,06,075,012700,10.4,0.0,15.6,13.2,2228,32.2,1511,2.11,5.8,23.4,0.0,0.0,2.4,5.6,3308,2297,2.2,21.8,0.2,4.2,86.5,4027,43,4918,low,437783,0.0107
111,"Census Tract 132, San Francisco County, California",4274,2191,979,0.0,55.3,1.94,2.86,5.3,0,-666666666.0,-666666666.0,0.0,1.9,88.1,0.9,81.1,19.4,7.9,5.6,74.9,3.6,12.5,18.7,34.6,0.4,1.4,2.8,3.7,47.6,276406,21.8,0.8,1.3,66.9,122470,153802,118352,87.7,87.7,0.2,0.0,0.0,-666666666.0,2620,83.6,0.0,2.7,2620,06,075,013200,23.4,0.0,6.9,13.0,2191,37.7,1366,2.58,9.7,13.1,0.0,0.0,0.0,9.5,4001,2718,4.4,21.7,0.5,0.4,80.1,4274,54,5196,low,546678,0.0126
112,"Census Tract 133, San Francisco County, California",4729,1974,1100,7.8,44.3,2.28,2.96,8.3,0,0.0,0.0,0.4,2.4,84.2,1.0,82.2,21.0,14.3,3.9,68.6,10.2,7.2,19.2,22.7,0.9,1.6,2.8,5.1,44.0,251350,25.5,0.5,1.3,62.5,84231,135294,101964,86.2,86.2,2.9,2.0,0.0,22.9,2113,93.4,3.4,0.0,2113,06,075,013300,14.8,0.0,6.8,7.0,1974,49.2,1002,2.78,4.9,26.5,0.7,0.0,0.0,8.0,4001,1812,8.4,20.7,0.3,4.3,79.1,4729,58,4881,low,581310,0.0123
113,"Census Tract 135, San Francisco County, California",2673,1550,452,3.2,70.8,1.7,2.7,11.8,0,0.0,0.0,0.5,3.1,79.7,1.3,74.4,24.1,10.8,1.3,76.5,3.1,8.1,13.1,30.9,1.7,2.6,3.4,5.2,33.3,202506,18.2,0.6,4.4,54.4,106896,125775,127743,86.9,86.9,1.8,0.0,0.0,0.0,1859,83.4,0.0,0.0,1859,06,075,013500,37.4,2.3,12.6,24.6,1550,24.1,1177,2.11,4.1,22.5,0.0,0.0,0.0,19.6,3750,1838,5.3,19.3,0.0,3.4,71.3,2673,23,6596,low,235184,0.0086
114,"Census Tract 153, San Francisco County, California",2236,963,382,11.0,60.3,2.14,2.74,21.1,25,-666666666.0,-666666666.0,4.5,3.0,80.8,1.1,80.3,19.1,9.6,2.6,69.0,9.3,6.3,11.8,40.5,0.6,2.2,1.2,11.0,32.4,167599,13.0,1.7,1.7,35.1,79865,84922,90250,90.8,90.8,1.6,6.3,10.3,13.8,1083,88.9,0.0,0.6,1083,06,075,015300,6.2,2.9,5.5,8.4,963,36.9,608,1.92,9.9,32.5,0.0,0.0,0.0,28.5,2939,2424,6.1,16.3,0.4,2.5,68.7,2236,23,4206,low,233721,0.0103
115,"Census Tract 167, San Francisco County, California",5225,2405,960,5.9,60.1,2.13,2.5,24.8,0,0.0,0.0,3.0,4.4,81.6,0.6,81.5,15.6,15.2,3.3,66.7,6.1,8.4,11.8,39.6,0.0,1.7,7.0,4.1,42.2,231726,13.1,2.3,2.8,61.6,93284,133333,103042,87.7,87.7,3.3,0.0,0.0,0.0,2548,94.4,0.0,0.0,2548,06,075,016700,9.4,0.0,12.0,6.8,2405,29.4,1698,2.18,5.6,20.7,0.0,0.0,0.0,21.1,4001,2171,3.8,9.0,0.5,1.5,87.2,5225,49,9662,low,490697,0.0094
116,"Census Tract 202, San Francisco County, California",6181,3143,1170,8.1,62.8,1.95,2.55,18.8,0,-666666666.0,-666666666.0,2.6,7.2,91.7,0.8,68.2,27.8,8.4,5.5,60.9,16.0,7.9,4.7,27.1,0.0,6.3,7.4,7.0,18.9,152961,18.6,2.3,8.0,22.6,72194,95893,67019,73.5,73.5,4.6,3.2,0.0,12.5,3459,90.9,0.0,5.8,3459,06,075,020200,31.5,0.9,12.9,18.1,3143,21.6,2464,1.96,5.9,20.2,0.0,0.0,0.0,46.5,2945,1385,2.8,14.4,1.4,4.1,61.8,6181,33,15135,high,338535,0.0053
117,"Census Tract 205, San Francisco County, California",2949,1398,560,3.2,59.9,2.09,2.56,22.3,0,0.0,0.0,1.0,5.5,90.9,0.4,81.9,16.4,16.8,3.6,65.8,9.9,10.0,7.8,29.9,0.0,4.1,1.9,9.4,35.8,212872,23.5,0.9,0.8,45.4,84762,116810,92371,90.5,90.5,1.9,2.0,0.0,0.0,1456,96.0,0.0,2.8,1456,06,075,020500,2.8,0.0,6.8,4.5,1398,37.6,873,2.3,3.4,23.8,0.0,0.0,0.0,20.0,4001,1983,3.9,15.8,0.0,2.1,81.5,2949,27,10286,low,276896,0.0092
118,"Census Tract 210, San Francisco County, California",4692,2192,683,2.0,68.8,2.05,2.54,27.8,0,-666666666.0,-666666666.0,0.2,5.2,82.7,1.7,80.1,23.5,10.6,1.9,81.0,4.8,8.7,11.0,33.7,0.0,2.1,4.6,6.8,40.1,202976,19.5,0.0,2.5,47.6,78176,105162,111852,86.8,86.8,2.0,6.1,0.0,0.0,2343,93.6,0.0,3.2,2343,06,075,021000,12.4,0.0,9.6,9.6,2192,21.8,1714,2.39,3.5,26.2,3.3,0.0,0.0,38.5,3657,1710,2.9,15.5,1.1,6.2,75.0,4692,31,6145,low,313017,0.0066
119,"Census Tract 230.01, San Francisco County, California",5095,1306,1034,17.2,20.8,3.87,4.38,5.1,37,0.0,9.4,9.6,3.0,95.6,0.6,42.3,73.7,0.7,5.1,23.3,30.9,11.0,6.4,10.6,0.0,6.7,6.5,7.6,9.5,102584,36.8,3.4,13.4,9.0,31281,47574,42308,55.9,55.9,6.7,12.6,0.0,29.1,1424,91.7,0.0,0.0,1424,06,075,023001,2.5,0.0,2.1,0.0,1306,75.5,320,3.96,0.7,29.4,1.0,0.8,0.8,82.0,2281,1181,5.9,22.3,1.4,0.5,10.4,5095,66,8648,low,666063,0.013
120,"Census Tract 352.02, San Francisco County, California",4960,1880,971,5.0,48.4,2.62,3.5,12.4,0,19.0,12.3,5.4,6.8,91.0,0.5,62.4,43.4,7.3,3.1,38.8,25.6,11.4,5.1,17.3,0.0,2.0,5.2,12.9,11.1,100090,27.2,1.1,4.3,16.8,42010,58558,48393,70.2,70.2,6.3,2.5,0.0,21.6,1951,96.4,0.0,0.0,1951,06,075,035202,4.5,0.0,8.5,6.3,1880,34.6,1229,3.27,4.6,26.9,0.9,0.0,2.6,56.2,3064,1742,5.9,19.6,0.3,5.5,48.3,4960,37,5322,low,372758,0.0075
121,"Census Tract 427, San Francisco County, California",5422,2427,1357,12.4,44.1,2.22,2.81,9.6,23,0.0,0.0,6.1,5.5,89.6,1.2,51.6,54.8,7.4,5.9,53.1,16.3,11.4,5.3,21.4,0.6,6.6,5.1,8.3,17.3,122501,34.5,0.4,3.3,26.3,53741,89840,57692,69.1,69.1,7.2,5.9,8.9,42.9,2640,91.9,0.0,0.9,2640,06,075,042700,3.1,0.0,12.8,9.4,2427,34.7,1585,2.41,1.9,23.0,0.0,0.0,0.0,19.1,3400,1730,5.1,27.9,0.4,2.5,42.1,5422,40,4592,low,406940,0.0074
122,"Census Tract 601, San Francisco County, California",4119,1329,768,13.5,42.2,3.1,3.22,26.4,0,0.0,100.0,1.0,3.8,81.9,1.6,86.8,18.9,12.5,0.5,63.6,7.3,8.6,11.3,19.4,0.0,0.0,0.6,5.5,48.0,235372,6.5,1.1,1.1,61.5,66406,97500,79375,95.0,95.0,1.0,0.0,0.0,0.0,1343,99.0,0.0,0.0,1343,06,075,060100,14.6,0.0,5.0,3.2,1329,2.8,1292,2.97,7.3,23.6,0.0,0.0,0.0,0.0,-666666666,3352,7.3,4.7,0.0,4.5,83.2,4119,610,674,low,6108835,0.1481
