,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,ALAND,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
456,"Census Tract 313.11, Collin County, Texas",11703,3823,3157,8.6,17.4,3.06,3.35,3.9,0,0,28.1,6.1,7.6,90.7,0.1,85.8,20.6,15.9,4.7,47.6,13.6,9.6,7.1,15.1,0.4,0.4,3.8,14.7,5.9,101159,17.4,2.7,6.6,6.3,50370,63244,53513,79.6,79.6,10.3,2.2,0,7.5,3984,96,1.4,8.2,3984,48,85,31311,4.4,5.1,0,0,3823,79.4,786,3.07,4.2,31.5,3.8,7.5,22.7,1.2,1903,1563,7,9.7,1.5,0.3,82.9,11703,1081000,1081,1,low,0.09
457,"Census Tract 313.12, Collin County, Texas",6611,2268,1938,4.9,14.6,2.91,3.15,2.5,58,14,0,0.8,10.2,87.5,0.8,82.4,21,8.3,7,57.4,10.4,6.6,14.6,13.7,0,1.5,1.5,20.2,11.4,125933,25,0,0.7,12,53812,91907,60369,85.3,85.3,6.9,0,0,0,2317,97.9,0,21.2,2317,48,85,31312,0,4.2,0,0,2268,92,182,2.81,6,36,2.3,1.6,9.4,8.8,2114,1847,5.6,19.7,0.4,1.1,73.6,6611,931000,931,1,low,0.14
458,"Census Tract 313.17, Collin County, Texas",9247,2771,2420,8.6,12.7,3.34,3.6,2,0,0,0,1.3,8.9,92.3,0,77.6,27.1,7.5,6,60.3,10,9.2,14.1,14.6,0.3,0.9,0.4,16.1,10.7,124924,18.9,0.5,1.3,9.8,58125,84701,65021,88.5,88.5,4.2,0.7,0,0,2956,93.7,2.1,9.7,2956,48,85,31317,2.4,15.3,2.1,1,2771,84.8,420,3.39,5.3,39.4,0,3.6,11.7,5.4,2247,1735,8.5,12.1,0.6,2.1,63,9247,1095000,1095,1,low,0.12
459,"Census Tract 314.09, Collin County, Texas",11798,3623,3167,9,12.6,3.26,3.48,2.6,31,0,6.3,1.2,9.6,85.1,0.5,75.7,28.9,7.2,4.5,58.2,11.8,13.6,13.4,17,0,1.9,1.1,19.2,12.1,119746,14.8,0.4,0,12.8,50808,83643,54893,87.6,87.6,5.9,2.1,5.2,16.8,3761,96.3,2.5,0,3761,48,85,31409,1.9,3.5,0,0.4,3623,86.3,495,3.23,3.8,33.2,0,7.7,15.7,1.5,1929,1806,7.6,12,3.2,1.1,68.3,11798,792000,792,1,low,0.07
460,"Census Tract 316.57, Collin County, Texas",2761,1717,487,2.8,71.6,1.61,2.59,9.7,0,-666666666,-666666666,0,8.3,56.3,3.8,67.4,25.2,7.8,1.9,66.1,7.7,13.2,13.1,24.5,0.9,3.7,4.1,14,6.5,90303,2.4,0,1.6,9,57906,71203,49214,82,82,17.1,3.1,0,0,1938,88.6,11.3,8.8,1938,48,85,31657,87.5,8.8,18.3,13.1,1717,8.2,1576,1.5,20.3,2.3,0,9.9,0,0,2309,1237,2.5,2.6,0.4,2,66.6,2761,401000,401,2,low,0.15
461,"Census Tract 316.60, Collin County, Texas",4672,1873,1333,1.3,28.8,2.49,3.05,1.5,0,0,0,1.5,1,79.8,6.2,42.3,60.8,3.1,6.3,75.2,6,6.9,16.1,39.3,0,2.3,2,17.7,12.5,114683,5.3,0.5,3.7,16.8,74665,92156,65774,90.6,90.6,4.8,4.6,1.8,46.7,2018,92.8,0,6.9,2018,48,85,31660,52.9,3.1,7.1,4.3,1873,17.5,1545,3.56,14.4,11.3,0,0,0,31.7,3100,1244,9.7,5.3,2.5,0.5,27.5,4672,138000,138,1,low,0.03
462,"Census Tract 316.62, Collin County, Texas",4796,1527,1387,7.5,9.2,3.14,3.35,0.3,0,0,0,2.8,5.1,95.3,0.8,65.9,43.1,7.3,2.5,67.3,5.9,7.7,13.6,19.8,0,0.5,0.7,7.5,23.9,158854,17,0,0.4,25.5,75110,108258,68375,91.3,91.3,3.8,0.6,0,12.1,1535,99.5,0,0,1535,48,85,31662,0,0.7,0,0,1527,84.1,243,3.09,5.6,40.5,0,0.6,3.7,1.2,2398,1989,4.6,11.4,1,2.4,57.6,4796,211000,211,1,low,0.04
463,"Census Tract 317.11, Collin County, Texas",3122,1535,819,12,46.6,2.03,2.8,3.5,0,0,0,2.6,5.3,86.9,0,87.1,14.7,9.1,4.7,55.1,10.3,11.3,15.5,14.4,0.5,2.1,2.8,15.8,15.3,109958,18.4,0.7,1.4,21,53905,67857,62109,83.4,83.4,8.9,7.2,8.4,14.6,1677,91.5,0,8.6,1677,48,85,31711,8.6,0.7,1.8,0.5,1535,51.8,740,2.23,8.5,30.7,0.9,2.1,10.2,0.9,2106,1367,6.6,19.3,0,0,70,3122,123000,123,903,low,0.04
464,"Census Tract 317.12, Collin County, Texas",5447,2722,1179,8,56.7,2,2.98,7.3,0,0,0,2.5,4.6,72.5,0.6,80.3,19.9,10.1,2.2,51.1,6.9,13.1,15.3,20.8,0,1.4,4.3,9.9,5.5,78440,10.3,0.6,3.2,8.1,45055,68750,47722,82.7,82.7,12.3,2.8,0,5.9,3257,83.6,4.2,21.1,3257,48,85,31712,44.7,0,2.1,2.5,2722,31.9,1855,1.98,13.9,16.7,0,4.3,15.3,0,1808,1184,10.3,9.2,0,2,57.9,5447,149000,149,1391,high,0.03
465,"Census Tract 317.13, Collin County, Texas",4316,2333,1071,9.5,54.1,1.85,2.44,10.3,43,-666666666,-666666666,2.6,5.8,61.2,6.9,69.8,31.4,3.5,2.6,49.2,17.4,14.7,12.6,12.2,0,4.7,4,19.6,5.9,80539,6.7,0.9,3,12.8,40583,51155,47547,75.1,75.1,21.1,6.6,24.3,40.3,2771,84.2,20.9,9.5,2771,48,85,31713,47.6,0,7.1,2,2333,12.9,2031,2.7,15.9,11.4,18.5,9.3,0,45.7,2944,990,6.4,3.4,0.8,2.6,38.9,4316,80000,80,1127,low,0.02
466,"Census Tract 317.14, Collin County, Texas",6399,3258,1346,16.1,58.7,1.96,3.1,4.8,6,-666666666,-666666666,1.6,9.9,62,4.9,69.8,29.1,8.8,4.6,35.5,24.6,17.5,13.9,13.8,0,8.9,8.9,6.8,2.5,54661,5.6,0,6.4,4,32188,46905,37098,62.4,62.4,25.3,21.9,15.3,36.6,3848,84.7,0,12.6,3848,48,85,31714,40.5,0.7,6.3,2.8,3258,5.4,3081,2.46,5.8,8.7,0,0,0,72.9,3688,1044,8.9,5.3,0.8,1.1,40.4,6399,142000,142,2142,high,0.02
467,"Census Tract 319, Collin County, Texas",6399,2606,1182,13.7,54.6,2.4,3.42,12.7,46,0,0,8.2,4.3,74.6,1.3,66.2,45.3,3.6,4.9,37.3,26.6,11.9,9.9,17.1,0,4.4,9.2,14.9,3.8,78692,11,1.1,7.4,7.4,31760,39563,36683,56.6,56.6,28.1,12.9,33.8,42,3011,86.5,0,9.5,3011,48,85,31900,52.7,30.7,9.1,5.2,2606,12.8,2273,2.36,20.5,10.9,21,23.4,8.7,0,940,1220,4.7,8.2,0.8,0.4,69.4,6399,1092000,1092,8,low,0.17
468,"Census Tract 305.22, Collin County, Texas",10047,2877,2666,8.3,7.3,3.49,3.67,0.6,36,0,11.3,2.6,6.9,83.4,1.2,68.4,44.2,9.9,4,63.1,9.2,8.8,14.9,19.7,0,4.3,1.4,15.8,16.2,140685,9.9,0,1.8,16.1,69855,92154,64688,89.8,89.8,7.3,2.9,11.1,11.8,2983,96.4,2,0,2983,48,85,30522,0.5,16.9,0,0,2877,93.4,190,3.47,2.6,23.6,1.1,0,3.4,1.8,2252,2201,10.6,6.3,1.1,1.2,60.8,10047,527000,527,1,low,0.05
469,"Census Tract 302.03, Collin County, Texas",20607,5993,5265,14.8,12.1,3.44,3.65,3.2,75,16.3,0,5.2,11.8,79.2,0.6,86.7,18.3,8.8,1.5,43.9,10.5,13.5,10.4,15.7,0,0.3,2.6,17.7,6.5,103969,13.8,1.3,3.6,7.4,50038,60293,50546,81.1,81.1,10.1,2.4,0,10.7,6216,96.4,1,0,6216,48,85,30203,0,15.7,0.7,0,5993,80.1,1194,3.3,11.3,34.1,3.5,10,30.1,2.3,1712,1684,10.5,7.9,1.3,0,83.4,20607,9792000,9792,1,low,0.48
470,"Census Tract 305.05, Collin County, Texas",4686,2637,1121,9.6,57.5,1.78,2.64,4.4,0,0,0,0,1.9,68.6,3.1,66.8,34,8.1,9.7,65,3.5,11.1,9.8,25.9,0,3,2.1,21.3,7.4,93337,6.9,0.3,0.8,9.9,62313,79331,59785,85.6,85.6,6.5,0.6,0,0,2962,89,0,5.7,2962,48,85,30505,76.1,12.2,25.5,3.1,2637,9.8,2378,2.02,8.4,12.4,0,0,0,10.8,2314,1208,6.1,9.9,0,0.3,59.2,4686,548000,548,1,low,0.12
471,"Census Tract 320.11, Collin County, Texas",7626,2656,1957,9.3,26.3,2.87,3.39,3.8,24,0,11.8,2.1,3.2,83.8,3.3,65,39.7,6,5.4,65.9,7,10.7,9.9,25.3,0,2.4,7,20,18.5,129473,17.5,1.2,1.3,19.9,58413,86017,69539,82,82,10.1,1.9,0,0,2781,95.5,0,3.1,2781,48,85,32011,13.6,6.5,1.3,0,2656,57.5,1129,3.26,4.6,30.9,1.8,1,6.1,11.7,2664,1380,5.9,12.7,1.1,0.9,59.7,7626,501000,501,1,low,0.07
472,"Census Tract 317.15, Collin County, Texas",2735,1217,847,5.6,30.4,2.25,2.62,5.2,54,-666666666,-666666666,0,4.7,81.5,0,80.7,22.3,8.7,2.6,60.1,6.7,8.5,17,25,0,1.6,0.4,15.5,26.4,148658,23.2,0,0.8,37.9,64111,107500,68750,84.1,84.1,10.7,2.2,9.9,100,1346,90.4,0,14.1,1346,48,85,31715,17.5,0,2.7,1.4,1217,66.9,403,2.33,6.1,32.2,0,0,1.6,24.6,2940,1232,6.2,20.1,4.5,0,83.1,2735,181000,181,426,low,0.07
473,"Census Tract 317.16, Collin County, Texas",2396,1320,637,9.1,51.7,1.82,2.54,4,0,-666666666,-666666666,0.7,6.5,81.2,0.4,74.2,30.1,10.9,5.1,48.2,14.6,12.7,16.1,15.3,0.5,2.4,3.3,8.5,14.5,107712,18.7,0,0.9,29,47442,57222,53814,77.3,77.3,11.6,0.6,0,0,1483,89,5.2,13.5,1483,48,85,31716,23.3,0,4.2,2.5,1320,51.3,643,2.09,5.1,23.6,7.8,10.2,4.9,26,1942,914,2.8,20.6,0.5,2.1,74.8,2396,71000,71,508,low,0.03
474,"Census Tract 317.17, Collin County, Texas",2052,1095,486,12.1,55.6,1.87,2.57,9.6,66,0,0,3,7.9,67.2,2.4,64.6,37.6,6.1,7.1,56.5,10.2,7.6,24.6,24.1,0,5.5,9.1,7.5,12.6,102491,8.1,0,4.5,28.4,48237,68341,50640,82.7,82.7,10.5,4.1,22.4,14.9,1256,87.2,0,10.6,1256,48,85,31717,49,0,12.9,1.7,1095,23.6,837,2.6,6.6,18.7,0,0,3.9,15.5,2344,974,4,8.3,0,0,52.8,2052,47000,47,594,low,0.02
475,"Census Tract 317.18, Collin County, Texas",2716,1031,676,3.5,34.4,2.62,3.33,3.3,0,58.5,0,0.3,6.9,88.6,1.1,75.3,25.7,5.6,4.7,55.9,11.7,11.5,12.2,17.8,0,2.9,6.6,7.8,18.5,116512,21.1,0,1.5,26.3,45262,82656,56250,78.3,78.3,11.5,4.4,0,100,1098,93.9,2.3,5.7,1098,48,85,31718,16.8,0,4.2,1.5,1031,63,381,2.86,2,30.5,0,1.4,5.7,8.3,2325,917,5,18.2,0.2,0.3,74.9,2716,153000,153,746,low,0.06
476,"Census Tract 317.19, Collin County, Texas",1799,853,416,4.2,51.2,2.11,2.96,7.2,0,0,0,2.4,3.5,77.9,6.6,69.6,31.9,7.4,9.3,68.6,10.4,7.6,14.3,24.6,0,7.7,6.1,10.8,13.4,123682,26.3,0,2.7,27.4,53342,85156,65368,79.5,79.5,10.8,3.8,8.9,35.7,923,92.4,0,13.7,923,48,85,31719,27,0,4.3,5.2,853,63,316,2.16,11.1,25.8,8.4,21.6,2.8,3.9,2217,1089,4.7,21.1,0,0.6,70.9,1799,92000,92,272,low,0.05
477,"Census Tract 317.20, Collin County, Texas",5413,2284,906,16.2,60.3,2.37,3.16,21.7,67,-666666666,-666666666,9.4,3.4,57,9.8,34.7,71.2,3.5,13.7,38,27.3,7.5,7,14.6,0,20,15.9,2.9,0,38895,9.2,2.4,11.1,0,17294,32188,28409,51.4,51.4,33.7,29,16.3,44.8,2657,86,0,10.3,2657,48,85,31720,52.5,0,5.4,3.3,2284,2.3,2231,2.34,14.6,12.9,17,30.2,52.8,0,-666666666,833,5.5,3.4,1.5,0,17.2,5413,51000,51,1299,high,0.01
478,"Census Tract 318.07, Collin County, Texas",4672,2111,1224,10.8,42,2.21,2.99,2.4,0,0,0,2.2,8.1,91.4,0,86.6,18.4,13.5,4.5,50.1,11.8,15.1,5.6,15.7,0,8.5,4.6,10.1,10.5,109860,40.5,1.5,3.4,14.3,43132,62059,59783,75.6,75.6,10,4.4,0,11.4,2258,93.5,0,16.9,2258,48,85,31807,21.6,0,0.8,0.7,2111,69.2,651,2.42,6.3,30.4,1.3,7.7,14.8,1.4,1925,1258,4.1,36.4,0,0,88.7,4672,520000,520,3,low,0.11
479,"Census Tract 216.16, Denton County, Texas",4433,2007,1063,19.9,47,2.21,2.92,8.6,40,8.6,0,6.9,9.4,70.5,4.4,69.9,35.2,5.1,4.3,29.5,24.2,17,17.1,13,0,9.2,8.7,10,0.9,56167,14.8,1.4,10,1.7,31983,35833,37218,60.5,60.5,22.7,16.7,21.5,29,2217,90.5,2.4,7.8,2217,48,121,21616,23.3,0,3.7,0.5,2007,38.9,1226,2.18,7.1,16.6,0,25.2,32.4,1,1488,938,8.4,10.8,0.5,0,59.2,4433,135000,135,1106,low,0.03
480,"Census Tract 216.21, Denton County, Texas",3642,1318,1084,5.1,17.8,2.76,3.11,1,0,0,0,1.3,7.4,96.4,0.2,85.4,22.5,7.5,6.3,63.9,9.4,7.3,15.6,17.5,0,1.3,2.4,8.9,19,134854,28,1.2,3.6,20.8,53845,96414,58750,82,82,4.1,2.6,0,-666666666,1318,100,0,0,1318,48,121,21621,0,0,0,0,1318,98.6,19,2.77,1.9,34.1,1.6,1.2,13.9,4.3,2013,-666666666,7.4,25,0.5,1.3,74.7,3642,398000,398,3,low,0.11
481,"Census Tract 216.25, Denton County, Texas",10758,4329,2866,5.5,33.8,2.49,3.16,2.3,19,0,11.2,1.2,4.5,78.5,0.2,70.9,35.3,7,2.7,67.2,4.6,8.9,20.4,19.2,0.5,2.4,2.5,7.4,27.1,154429,16.6,0,0.7,34.6,79507,102717,81532,89.4,89.4,5.7,1.6,5.1,0,4667,92.8,1,4.3,4667,48,121,21625,30,31.1,9.4,0.8,4329,63.4,1583,2.96,15.6,16.9,0.4,0.3,0.1,25.9,2952,1309,7.3,13.1,0,1.5,58,10758,1908000,1908,1,low,0.18
482,"Census Tract 216.28, Denton County, Texas",6291,2514,1589,9.6,36.8,2.5,3.21,4.2,84,0,0,3.1,9.5,88.9,0,77.9,30.8,5.5,1.6,43.6,14.2,12.8,12.7,15,0,8.9,4.7,13.1,3.7,97395,15.6,0,4.1,5.8,47025,56570,54415,80.2,80.2,13,6.3,0,0,2635,95.4,0,6.9,2635,48,121,21628,2.2,0.8,2.6,0,2514,65.6,865,2.86,0.9,31.5,0,4.3,35.1,0.7,1698,1074,5.3,13.5,1.8,0.7,78.3,6291,277000,277,1,low,0.04
483,"Census Tract 216.32, Denton County, Texas",3590,1530,1024,6.5,33.1,2.35,2.85,4.5,55,-666666666,-666666666,2.2,5.2,87.1,1.1,84.8,15.2,7.6,2.8,50.3,9.8,9.1,15.6,16.2,0.3,1,10.8,13.3,17.8,114686,16.2,0.4,4,23.6,62673,80417,58100,79.5,79.5,9.7,3.3,0,38.4,1655,92.4,0,5.2,1655,48,121,21632,19.6,0,3.4,4.5,1530,68.4,483,2.51,3.1,24.4,0.6,4,9.6,9.9,2148,748,6.6,18,4.2,0,77.2,3590,376000,376,4,low,0.1
484,"Census Tract 216.34, Denton County, Texas",5668,3262,1195,13.4,63.4,1.74,2.73,5.9,99,0,0,3.9,7.8,70.8,2,73.9,35.5,8.1,4.5,32.4,18,17.2,11.1,16.3,0.4,4.7,10.5,10.1,1.3,53482,2.6,0.3,4.4,0,34854,44341,35256,67.1,67.1,20.6,12.5,5.8,7.4,3321,98.2,-666666666,0.5,3321,48,121,21634,35,0,7.8,5.1,3262,0,3262,-666666666,11.3,11.9,-666666666,-666666666,-666666666,-666666666,-666666666,923,8.8,4.8,0.8,1.4,54.8,5668,91000,91,953,low,0.02
485,"Census Tract 216.35, Denton County, Texas",4886,2249,1285,22.8,42.9,2.17,2.76,7.6,16,0,0,4.9,7.2,61.9,0,83.1,28.5,9.1,8,37.4,17.9,11.6,18.5,11.2,0,3,6.2,12.3,6.1,75793,9.2,2.3,7.6,9.8,32372,35234,42873,65.1,65.1,19.4,10,0,18.1,2478,90.8,0,7.6,2478,48,121,21635,28.8,0,5.7,0,2249,12.7,1964,2.01,8.4,10.2,8.1,0,0,6,1987,1097,7.6,6.1,0.8,0,48.4,4886,98000,98,1482,high,0.02
486,"Census Tract 216.36, Denton County, Texas",7148,4229,1202,11,71.6,1.69,2.97,7.8,33,0,0,1.2,6.3,64.7,4,82.3,21.4,8.3,3,49.3,15.4,10.7,17.7,11.4,0,7.4,10.5,5.5,0.3,56323,7,0.8,3.7,0,41642,47786,44079,73.6,73.6,15,13.1,12.9,32.4,4660,90.8,0,4.6,4660,48,121,21636,42.8,0,10.4,6.5,4229,3.3,4088,2.55,9,8.7,0,0,13.5,0,2509,1041,10.2,5.2,1.9,0.6,54.8,7148,108000,108,1996,high,0.02
487,"Census Tract 216.37, Denton County, Texas",4427,1924,873,15.9,54.6,2.3,3.53,6.7,51,5.7,0,8.4,5.3,74.8,0.9,77.4,34.8,3.4,6.7,24.1,16.1,16.4,8.8,10.5,0,3,20.4,7.6,1.1,55890,10.9,0.6,13.3,1.7,26135,36215,37143,55,55,24.1,12,0,38.3,2122,90.7,0,4.9,2122,48,121,21637,7.9,1.3,7,2.2,1924,24.6,1450,2.52,6.4,17,2.3,33.3,15.8,0.4,1563,900,8.6,9.6,0,0.3,49.3,4427,158000,158,1504,high,0.04
488,"Census Tract 216.38, Denton County, Texas",3854,1765,778,14.3,55.9,2.18,3.27,8.4,0,8.1,26.2,4.7,7.6,72.1,3.3,76.5,30.2,7.5,2.5,30.7,17.5,14.2,11.9,18,0.2,5.9,3.9,10.2,2.6,63347,9,1.1,4.6,2.1,35019,41150,39896,66.6,66.6,23.8,7.7,20.5,13.9,1854,95.2,0,6.1,1854,48,121,21638,34.3,0.5,5.4,9.4,1765,29.9,1237,2.48,8.7,18.5,0,20.8,41.1,0,1410,1045,4.6,8.6,0.9,0.6,58.8,3854,100000,100,631,low,0.03
489,"Census Tract 217.31, Denton County, Texas",3579,1176,980,7.7,16.7,3.04,3.26,5.4,20,0,0,1.5,11.2,85,0,76.9,25.7,7.2,4.8,44.3,12.4,15.9,7.6,10.7,0,2.4,0,17,11.1,130718,19.6,0,1.7,12.9,48438,65882,63400,80.7,80.7,13.1,2.4,0,15.6,1183,99.4,0,0,1183,48,121,21731,0,1.4,0,0,1176,91.5,100,3.03,4.3,40.1,0,4.1,27,0,1674,1821,5.2,11.7,0.9,0,73.8,3579,190000,190,1,low,0.05
490,"Census Tract 217.38, Denton County, Texas",3145,1422,749,8.4,47.3,2.14,2.84,8,17,0,0,3.1,10.9,64.2,0,73.4,33.9,9.7,6.9,50.1,14.8,12.6,9.3,20.4,0,3.2,6.2,13.6,1.5,81415,23.7,0.6,3.2,2.8,41486,62750,41956,78.6,78.6,10.4,7.7,0,24.2,1517,93.7,0,0.9,1517,48,121,21738,39.4,5.2,5.6,2.9,1422,23.8,1084,2.44,10.2,13.2,0,7.1,2.4,0,1890,1234,8.2,17.9,0,1.4,58.8,3145,419000,419,1,low,0.13
491,"Census Tract 214.09, Denton County, Texas",8459,3008,2403,8,20.1,2.81,3.15,3.3,0,0,0,4.2,8.5,87,0,91.5,16.4,12.6,4.5,44.7,11,14.3,8.4,12.5,0,4.2,2.3,16.6,6.8,98711,24.1,3.2,6.7,7,41459,63551,51750,77.1,77.1,13.4,4.2,0,0,3205,93.9,0,14,3205,48,121,21409,3.1,0.7,1.2,0.6,3008,76.5,708,2.83,1.5,32.9,4.7,14.7,23.4,0,1666,1251,7.8,14.6,0.8,0.6,88.4,8459,697000,697,1,low,0.08
492,"Census Tract 204.02, Denton County, Texas",5675,2177,1407,4.4,35.4,2.5,3.08,6.3,0,13.6,0,7.1,9.6,79,1.8,93.5,11.5,9.7,3.8,46.7,11.7,11.8,2.8,9,0,4.6,2.8,21.6,2.8,94351,37.6,0.4,1.9,3,42321,55380,49095,78.3,78.3,12.1,1.4,0,38.8,2222,98,3,0,2222,48,121,20402,4.5,2.8,0.4,0.6,2177,66.5,729,2.47,5.2,26.1,0.6,31.3,38,1.2,1496,1191,4.3,25.2,1.8,0,93.4,5675,986000,986,1,low,0.17
493,"Census Tract 11, Gregg County, Texas",4190,1272,743,25,41.6,2.49,3.36,4.6,90,46.1,18.4,13.7,4.2,64.3,0.9,88.6,24.9,7.6,6.8,23.8,29.5,10.8,0.8,8.1,0,23.5,14.3,2.2,3.5,63027,30.5,2.8,39.2,4.8,17068,33333,21506,43.9,43.9,23.9,30.4,35.3,74.3,1532,83,0,15.6,1532,48,183,1100,11.8,0,4.2,0.8,1272,36.6,807,3.07,4,18.2,30.8,12.9,4.9,2.2,1063,573,10.3,11.5,0.4,0,61.8,4190,784000,784,1,low,0.19
494,"Census Tract 1304.08, Johnson County, Texas",8604,2318,1781,11.1,23.2,3.26,3.77,3.9,53,6,16.1,13.4,5.3,91.5,0,92.8,25.4,7.4,4.4,23.8,10.7,17.1,6.7,8.4,0,3.4,7.2,17.6,3.6,76935,25.6,1.8,12.9,4.7,32005,41736,32688,59.4,59.4,19.8,7.4,3.3,18,2558,90.6,2,0,2558,48,251,130408,0.2,5.4,0,0.6,2318,81.1,437,3.33,7.6,36.6,30.6,22.9,15.2,2.7,1121,982,6.8,11.5,1.7,0.6,84.5,8604,11502000,11502,1,low,1.34
495,"Census Tract 4308, Harris County, Texas",5633,2331,1485,6.7,36.3,2.42,3.17,1.4,0,0,0,0.5,3.2,76.1,5.1,66.3,31.9,7,3.3,69.3,4.1,4.2,9.5,19.9,0,4.3,1,9.7,32.1,182821,15.9,0,0.9,43.6,92500,130321,78047,93.6,93.6,1.5,3.4,0,17.2,2801,83.2,6.6,12.8,2801,48,201,430800,44.6,13.4,3.3,1.5,2331,53.8,1077,2.87,11.8,22.4,2.8,4.4,1.2,64.4,3655,2107,5.8,14.8,0,0.6,76.9,5633,338000,338,1,low,0.06
496,"Census Tract 5424, Harris County, Texas",12874,3829,2922,21.9,23.7,3.33,3.83,5,62,0,0,6.2,6.5,76.4,3.4,63.8,54,4.7,6.6,26.2,27.6,10.3,5.9,10.7,0,4.8,6,13.4,1.1,75355,7.8,0.3,14.1,1.4,33125,43550,38536,64.2,64.2,19,12.5,21.4,58.2,4000,95.7,2.4,2.3,4000,48,201,542400,10.2,11.7,2.5,1.6,3829,49.3,1941,3.57,9.7,23.1,13.3,34.7,29.1,1.9,1475,1240,7.3,7.7,1.2,0,67.2,12874,574000,574,1,low,0.04
497,"Census Tract 5554.02, Harris County, Texas",7793,2913,1616,12.7,44.5,2.55,3.5,6.4,18,0,9.9,3.5,8.8,69,0.3,86.6,25.1,9.4,9.9,41.7,19.2,10.1,3.8,15.1,0,3.2,10.4,10.1,4.8,89247,34.9,0.4,7.6,7.3,36609,53284,43598,68.4,68.4,12.9,13.1,13.4,22.7,3232,90.1,0,8.3,3232,48,201,555402,14.6,4.9,8,5.3,2913,41.2,1713,2.86,8.2,22.2,2.6,13.1,33.7,3.4,1631,1041,7.4,22.6,1.8,0.2,93.5,7793,1404000,1404,1,low,0.18
498,"Census Tract 2308, Harris County, Texas",2523,820,560,25.2,31.7,3.07,3.91,2.7,72,39.1,19.1,13,2.5,94.7,0.3,83.2,35.5,0.1,12.2,12.7,18.5,9.9,4.2,2.4,0,11.5,15.2,2.8,0,44726,43.3,3.3,23.4,0,24688,27188,30195,34.6,34.6,24,15.5,20.6,30,1009,81.3,0,17.2,1009,48,201,230800,2.9,0,0,0,820,65.9,280,3.18,0.9,17.2,56.9,5.6,0.9,0,976,838,5,19.4,1.3,0,29.8,2523,185000,185,1,low,0.07
499,"Census Tract 5206.02, Harris County, Texas",5987,1915,1385,14.3,27.7,3.13,3.61,7.6,31,0,13.7,13.7,3.6,89.6,0.5,53.4,81.9,1.4,5.3,12.9,27.2,8.6,3.9,20.8,0,8.1,18.3,7.4,0.8,46937,18.4,0.8,20.1,1.2,21066,30690,23646,29,29,38.7,25.5,0,58.5,2144,89.3,2.6,12.2,2144,48,201,520602,15.6,0.3,2,0,1915,40.5,1140,2.64,2,21.9,29.3,30.8,12.5,0.8,1322,906,7.5,9.9,0,0,35,5987,134000,134,1,low,0.02
