,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
82,"Census Tract 3302, Cook County, Illinois",9.1,52.2,4.4,0.0,0.0,0.0,1.7,3.6,90.8,0.2,78.3,23.0,12.9,0.6,60.3,18.1,3.1,18.3,19.5,0.0,9.8,9.8,9.5,14.2,30.0,1.0,12.7,23.7,73.9,73.9,7.8,11.6,0.0,45.6,95.1,0.0,3.0,59.8,0.0,15.8,1.8,55.0,2.09,4.1,38.6,3.3,0.0,2.9,38.8,5.1,28.9,1.2,1.2,47.9,high,186.4876768580873,190.4992177966426,159.3488596779529,135.09508749632187,65.62274395542164,99.4228051392588,100.0,70.3617945007236,77.00071180740623,031,330200,17,664,17031330200
83,"Census Tract 3405, Cook County, Illinois",4.7,57.0,10.7,0.0,,,7.9,4.1,88.3,1.1,57.5,47.5,5.8,11.9,33.1,20.6,12.9,9.5,11.5,0.0,21.9,9.5,6.8,1.6,43.8,1.9,28.2,3.8,51.8,51.8,7.4,36.3,0.0,25.0,92.9,0.0,3.4,32.1,0.0,21.3,7.6,25.5,2.49,2.2,24.9,6.0,16.1,0.0,11.5,4.4,40.0,0.0,0.3,53.7,low,59.02031132047072,97.12342394351971,57.041694521672824,98.20432870032663,69.34924326590956,48.981825150621894,100.0,75.62952243125906,82.81208628343691,031,340500,17,2640,17031340500
84,"Census Tract 3515, Cook County, Illinois",18.6,61.7,29.9,0.0,0.0,0.0,3.9,5.3,67.5,1.0,66.5,35.7,5.8,15.7,51.6,24.0,3.4,3.7,12.2,0.0,21.5,14.1,9.0,3.5,10.3,2.3,43.1,4.2,64.3,64.3,4.4,44.5,0.0,89.1,91.7,0.0,5.2,60.5,0.0,2.9,8.0,9.3,2.97,6.4,13.5,0.0,0.0,20.7,0.0,7.1,2.7,0.0,3.1,29.2,low,61.666272631382974,,110.49130454215195,116.62405388497514,80.71052165154352,22.11620960363944,100.0,93.69030390738064,85.42720479765069,031,351500,17,1214,17031351500
85,"Census Tract 3903, Cook County, Illinois",23.4,69.0,5.2,81.0,0.0,39.3,13.3,5.9,82.6,0.4,96.3,4.3,1.2,17.8,47.0,25.8,6.5,10.3,12.0,0.0,25.1,19.8,4.4,3.2,20.1,1.5,33.8,4.3,43.2,43.2,6.5,32.3,24.0,27.5,91.1,0.0,6.0,65.3,0.0,7.3,13.0,13.2,2.4,3.6,24.5,11.0,5.5,16.0,24.5,11.3,17.3,0.8,0.4,14.7,high,84.45228807948355,101.11477184869966,89.85850999181723,100.1027404881595,67.53143872420814,81.34072949954327,100.0,67.35166425470335,94.14426651169669,031,390300,17,1708,17031390300
86,"Census Tract 4008, Cook County, Illinois",43.9,47.6,3.3,78.0,0.0,0.0,14.6,5.5,93.5,0.0,100.0,2.4,3.4,18.1,13.4,42.2,4.1,21.3,9.8,0.0,36.5,16.9,0.0,0.0,24.0,5.8,66.7,0.0,32.6,32.6,7.0,41.2,,60.7,79.9,0.0,14.0,45.3,2.1,0.6,10.9,5.2,4.2,3.6,30.4,0.0,0.0,78.0,0.0,10.8,10.3,0.0,0.0,4.9,high,59.21451031576703,59.191558201149434,62.94824409700518,,82.9827773286703,77.42103905232642,100.0,90.30390738060781,102.57075950194113,031,400800,17,212,17031400800
87,"Census Tract 4108, Cook County, Illinois",11.9,70.6,11.2,14.0,0.0,0.0,1.9,3.4,77.5,6.0,71.7,30.2,8.1,6.1,68.5,7.1,6.8,8.0,11.3,0.0,18.1,9.0,15.3,4.4,14.5,3.0,12.3,7.7,75.3,75.3,9.1,10.2,0.0,26.4,94.5,0.0,5.5,73.7,0.8,12.8,24.3,25.0,2.07,8.5,17.0,34.8,8.9,13.2,6.6,3.0,15.7,1.6,1.4,44.2,low,94.94173103375236,75.23006516630423,146.51626794542767,87.1217085335186,92.88981208094307,87.29179236831041,100.0,64.34153400868308,80.48753649302462,031,410800,17,13,17031410800
88,"Census Tract 4203, Cook County, Illinois",20.6,59.8,14.3,0.0,0.0,0.0,3.5,7.7,68.2,4.0,85.1,23.1,2.7,16.2,46.3,15.0,9.0,2.0,9.3,0.0,15.0,16.2,12.3,4.7,15.5,6.0,21.3,5.2,79.6,79.6,5.3,27.6,72.7,59.6,90.7,5.7,2.2,29.0,0.0,3.0,11.7,23.0,1.65,8.9,22.6,0.0,16.3,19.9,0.0,3.0,4.9,0.0,0.3,39.2,low,31.30110195019024,94.08445026841555,96.07524560801356,96.87030960617382,86.25482550373287,78.30797630680615,100.0,81.64978292329958,91.52914799748287,031,420300,17,215,17031420300
89,"Census Tract 4302, Cook County, Illinois",27.2,54.6,3.7,0.0,14.9,8.5,9.7,7.8,84.1,0.0,94.3,8.7,0.2,18.6,32.0,27.6,11.5,6.5,9.9,0.0,31.5,13.2,2.1,5.0,30.5,11.7,46.8,9.3,48.0,48.0,12.3,25.2,87.8,38.1,93.1,0.0,6.5,20.9,0.0,5.3,6.5,14.3,2.24,13.5,16.3,25.2,0.0,0.0,28.7,6.6,19.0,0.0,0.0,8.5,high,68.25555243011753,51.42070941440872,78.48574487119016,138.1222846715148,77.16580279522573,141.93857159593176,100.0,78.26338639652678,93.27256034029207,031,430200,17,1522,17031430200
90,"Census Tract 4305, Cook County, Illinois",30.5,57.4,4.6,43.0,30.2,0.0,15.4,11.9,86.5,0.0,97.8,7.4,0.0,18.9,31.6,26.3,9.5,7.1,16.9,0.0,26.1,24.7,3.3,0.0,19.8,5.0,54.8,0.0,29.6,29.6,7.4,56.0,57.8,76.2,72.1,15.1,19.3,28.7,0.0,1.5,10.1,9.0,3.44,0.0,19.2,9.2,27.5,35.2,0.0,9.4,12.5,0.0,0.0,2.1,high,61.28326905732636,65.61633474931841,79.39461166225304,84.96675461219482,79.52894869943759,102.11222778187471,100.0,84.65991316931984,107.21985908276564,031,430500,17,1523,17031430500
91,"Census Tract 4314, Cook County, Illinois",20.8,72.2,13.5,22.0,58.6,26.3,6.6,9.5,74.2,2.8,93.2,8.7,2.2,17.0,29.3,35.1,5.4,4.9,14.8,0.0,15.6,26.1,5.6,0.8,23.8,5.8,34.5,0.0,37.5,37.5,10.8,31.3,0.0,37.6,80.3,0.0,5.5,55.9,0.4,1.6,10.8,14.0,2.04,4.0,15.1,30.9,0.0,20.0,0.0,5.9,19.8,1.5,0.0,10.0,high,72.81922881958086,83.70207135865195,69.70943213457807,76.65478948708882,77.8929246119063,199.67532577464382,100.0,72.6193921852388,99.08393481632272,031,431400,17,1526,17031431400
