,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
6933,6,037,920326,1400000US06037920326,6037920326,9203.26,CT,68219870,3635
6940,6,111,7614,1400000US06111007614,6111007614,76.14,CT,84650960,197812
6941,6,037,533402,1400000US06037533402,6037533402,5334.02,CT,485626,0
6942,6,037,293202,1400000US06037293202,6037293202,2932.02,CT,1052402,0
6944,6,037,533804,1400000US06037533804,6037533804,5338.04,CT,510303,0
6945,6,037,535802,1400000US06037535802,6037535802,5358.02,CT,796244,0
6946,6,037,540101,1400000US06037540101,6037540101,5401.01,CT,1254584,0
6947,6,037,541604,1400000US06037541604,6037541604,5416.04,CT,834332,0
6948,6,037,542401,1400000US06037542401,6037542401,5424.01,CT,1293383,0
6949,6,037,543306,1400000US06037543306,6037543306,5433.06,CT,4396871,102473
6964,6,111,5004,1400000US06111005004,6111005004,50.04,CT,4436153,628045
6965,6,111,5907,1400000US06111005907,6111005907,59.07,CT,3269089,271954
6972,6,071,8402,1400000US06071008402,6071008402,84.02,CT,2581693,0
6973,6,071,8800,1400000US06071008800,6071008800,88.0,CT,3167796,0
6987,6,037,670413,1400000US06037670413,6037670413,6704.13,CT,2186215,0
6988,6,037,700400,1400000US06037700400,6037700400,7004.0,CT,1315939,0
6989,6,037,701702,1400000US06037701702,6037701702,7017.02,CT,606991,0
6990,6,037,267100,1400000US06037267100,6037267100,2671.0,CT,1103958,0
6991,6,037,272100,1400000US06037272100,6037272100,2721.0,CT,1199290,0
6992,6,037,273600,1400000US06037273600,6037273600,2736.0,CT,588642,0
6993,6,037,275311,1400000US06037275311,6037275311,2753.11,CT,1255303,37063
6995,6,071,9119,1400000US06071009119,6071009119,91.19,CT,63811287,0
6996,6,071,10012,1400000US06071010012,6071010012,100.12,CT,11511704,0
6997,6,071,10412,1400000US06071010412,6071010412,104.12,CT,27559191,0
7000,6,059,11714,1400000US06059011714,6059011714,117.14,CT,5835578,421058
7002,6,111,8800,1400000US06111008800,6111008800,88.0,CT,1260782,0
7024,6,037,407200,1400000US06037407200,6037407200,4072.0,CT,1455298,0
7025,6,037,408137,1400000US06037408137,6037408137,4081.37,CT,830776,0
7026,6,037,408723,1400000US06037408723,6037408723,4087.23,CT,803150,0
7027,6,037,430501,1400000US06037430501,6037430501,4305.01,CT,4704064,10537
7028,6,037,553400,1400000US06037553400,6037553400,5534.0,CT,733208,0
7037,6,037,573002,1400000US06037573002,6037573002,5730.02,CT,324505,0
7038,6,037,573601,1400000US06037573601,6037573601,5736.01,CT,3724952,1760
7039,6,037,574601,1400000US06037574601,6037574601,5746.01,CT,1296738,0
7040,6,059,110003,1400000US06059110003,6059110003,1100.03,CT,1317825,0
7041,6,059,110202,1400000US06059110202,6059110202,1102.02,CT,1319011,0
7046,6,037,195400,1400000US06037195400,6037195400,1954.0,CT,1030345,0
7047,6,037,199120,1400000US06037199120,6037199120,1991.2,CT,943132,18746
7050,6,037,600911,1400000US06037600911,6037600911,6009.11,CT,683108,0
7051,6,037,102105,1400000US06037102105,6037102105,1021.05,CT,492761,0
7052,6,037,576001,1400000US06037576001,6037576001,5760.01,CT,1769547,1325186
7053,6,037,576700,1400000US06037576700,6037576700,5767.0,CT,834449,1661604
7054,6,037,600304,1400000US06037600304,6037600304,6003.04,CT,445759,0
7055,6,037,601001,1400000US06037601001,6037601001,6010.01,CT,884021,0
7057,6,037,501503,1400000US06037501503,6037501503,5015.03,CT,804801,0
7088,6,037,550902,1400000US06037550902,6037550902,5509.02,CT,967595,0
7089,6,037,551502,1400000US06037551502,6037551502,5515.02,CT,1101056,0
7101,6,037,231600,1400000US06037231600,6037231600,2316.0,CT,954663,0
7109,6,059,75606,1400000US06059075606,6059075606,756.06,CT,5396331,0
7110,6,059,76103,1400000US06059076103,6059076103,761.03,CT,1612648,0
7111,6,059,86306,1400000US06059086306,6059086306,863.06,CT,1526470,352046
7112,6,059,87101,1400000US06059087101,6059087101,871.01,CT,1318986,0
7113,6,037,209810,1400000US06037209810,6037209810,2098.1,CT,149829,0
7115,6,037,553901,1400000US06037553901,6037553901,5539.01,CT,1277454,0
7116,6,037,570202,1400000US06037570202,6037570202,5702.02,CT,1664712,0
7117,6,037,570702,1400000US06037570702,6037570702,5707.02,CT,676553,0
7118,6,037,910709,1400000US06037910709,6037910709,9107.09,CT,14507965,145592
