,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
711,17,031,230200,1400000US17031230200,17031230200,2302.0,CT,214282,0
712,17,031,231500,1400000US17031231500,17031231500,2315.0,CT,999706,0
713,17,031,824119,1400000US17031824119,17031824119,8241.19,CT,7668849,43640
714,17,031,825600,1400000US17031825600,17031825600,8256.0,CT,6249824,0
716,17,031,827000,1400000US17031827000,17031827000,8270.0,CT,1457365,0
719,17,043,841002,1400000US17043841002,17043841002,8410.02,CT,3772103,305774
720,17,031,809300,1400000US17031809300,17031809300,8093.0,CT,1017701,0
721,17,031,811000,1400000US17031811000,17031811000,8110.0,CT,1571278,0
722,17,031,813400,1400000US17031813400,17031813400,8134.0,CT,1110013,0
724,17,031,252201,1400000US17031252201,17031252201,2522.01,CT,386790,0
727,17,031,420800,1400000US17031420800,17031420800,4208.0,CT,347603,0
728,17,031,460600,1400000US17031460600,17031460600,4606.0,CT,260611,0
729,17,031,804608,1400000US17031804608,17031804608,8046.08,CT,2713928,12120
730,17,031,804902,1400000US17031804902,17031804902,8049.02,CT,2615985,0
733,17,031,270500,1400000US17031270500,17031270500,2705.0,CT,561347,0
734,17,031,280900,1400000US17031280900,17031280900,2809.0,CT,114688,0
735,17,031,292500,1400000US17031292500,17031292500,2925.0,CT,982499,0
736,17,031,301802,1400000US17031301802,17031301802,3018.02,CT,345011,0
739,17,031,130100,1400000US17031130100,17031130100,1301.0,CT,1839639,0
740,17,031,820000,1400000US17031820000,17031820000,8200.0,CT,1731364,0
741,17,031,821102,1400000US17031821102,17031821102,8211.02,CT,1968487,0
742,17,031,839600,1400000US17031839600,17031839600,8396.0,CT,327053,0
746,17,031,160502,1400000US17031160502,17031160502,1605.02,CT,310887,0
747,17,031,190800,1400000US17031190800,17031190800,1908.0,CT,661317,0
748,17,031,222600,1400000US17031222600,17031222600,2226.0,CT,160604,0
751,17,031,720600,1400000US17031720600,17031720600,7206.0,CT,582372,0
752,17,031,802003,1400000US17031802003,17031802003,8020.03,CT,1712239,0
753,17,043,845808,1400000US17043845808,17043845808,8458.08,CT,3547848,88895
754,17,043,846509,1400000US17043846509,17043846509,8465.09,CT,3384996,125854
755,17,031,50100,1400000US17031050100,17031050100,501.0,CT,334634,0
756,17,031,51200,1400000US17031051200,17031051200,512.0,CT,164642,0
