,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
2276,"Census Tract 2801.02, Baltimore city, Maryland",32.2,46.3,6.1,63.0,29.8,0.0,4.0,2.8,95.3,0.0,99.2,0.7,0.5,10.2,33.5,15.3,7.9,10.2,3.9,0.0,11.3,6.1,11.0,0.0,42.3,3.6,16.5,0.0,62.8,62.8,5.5,9.5,0.0,29.8,85.5,3.6,11.6,6.5,2.8,0.7,2.2,63.4,2.73,0.3,30.1,13.0,38.1,26.3,0.0,6.5,28.6,0.0,0.0,2.6,high,102.18379037616572,92.17547988037826,110.2313227831294,90.48087060631511,87.78140885984024,199.97120546608102,100.0,96.13570971867009,99.78444110782398,510,280102,24
2277,"Census Tract 2008, Baltimore city, Maryland",35.1,40.8,6.2,0.0,0.0,0.0,12.5,5.7,89.4,0.0,93.4,3.0,2.2,9.7,30.6,25.4,17.4,2.3,12.3,0.0,17.8,10.3,14.7,1.6,32.0,4.3,37.2,2.8,41.6,41.6,9.2,23.3,0.0,40.2,75.4,4.9,15.6,7.1,0.0,0.6,5.2,56.7,2.7,3.9,25.9,48.9,21.0,11.4,1.6,2.1,16.4,0.7,0.0,9.4,high,89.43701827734813,94.7597278305129,81.70602489977942,90.68887260770894,74.98184458968773,68.89084106068,100.0,104.83935421994886,103.31663371341067,510,200800,24
2278,"Census Tract 2402, Baltimore city, Maryland",3.8,48.4,12.6,43.0,100.0,0.0,0.9,2.2,72.4,0.0,89.9,9.7,14.1,2.6,79.8,2.1,3.7,7.5,24.7,0.0,2.4,3.6,9.3,31.2,16.9,1.1,2.5,45.5,94.9,94.9,0.4,0.0,0.0,0.0,90.0,3.7,11.7,24.5,1.8,1.6,1.6,70.8,2.08,6.8,22.5,0.0,0.0,10.1,28.3,7.8,16.7,1.8,0.6,87.8,low,212.0241418596879,199.1200757338378,188.67815372081657,182.76442522471007,193.99055918663763,95.30762973808362,100.0,81.89338235294117,75.35344225251605,510,240200,24
2279,"Census Tract 2502.04, Baltimore city, Maryland",52.8,36.0,3.5,96.0,0.0,32.3,21.8,5.4,85.1,0.0,98.7,2.5,1.3,16.7,13.5,41.7,8.9,0.0,18.1,0.0,32.9,21.4,3.5,0.9,29.6,9.0,64.9,1.4,17.9,17.9,5.3,58.7,74.5,81.3,88.6,0.0,2.4,7.2,0.0,1.6,1.6,7.5,2.87,1.4,23.1,7.2,40.5,19.8,0.0,8.8,9.6,0.0,0.0,7.5,high,59.62373464622477,62.30776624472081,61.646488987360215,72.38469648505209,26.779230210602762,137.29607938831953,100.0,113.14737851662404,110.08666954078517,510,250204,24
2280,"Census Tract 2502.06, Baltimore city, Maryland",9.7,41.6,11.8,0.0,48.6,0.0,10.3,6.0,90.9,0.0,94.7,9.3,26.1,6.3,35.7,13.4,7.7,0.9,10.4,0.0,14.2,0.8,12.8,2.1,20.4,0.9,16.9,3.6,72.4,72.4,8.8,5.0,0.0,0.0,83.4,9.8,15.1,5.6,7.4,5.6,0.0,72.6,2.7,9.9,21.6,34.8,19.8,29.6,0.0,9.1,16.7,0.8,0.0,75.9,high,88.30113925254238,89.31732546548281,100.64825212567985,102.05964868390487,87.78140885984024,71.739710427851,100.0,101.67439258312021,93.30875466424838,510,250206,24
2281,"Census Tract 2505, Baltimore city, Maryland",19.7,41.1,8.2,145.0,0.0,9.3,20.1,4.2,87.1,0.4,88.2,16.0,7.5,12.6,13.4,22.7,28.1,1.5,15.0,0.0,11.0,13.4,6.7,0.0,25.0,19.3,39.2,0.0,32.6,32.6,9.3,18.5,44.5,59.2,67.1,4.2,11.3,2.4,0.0,1.8,2.9,40.8,2.92,6.2,23.7,33.9,34.0,8.4,0.0,11.5,12.5,2.6,0.4,55.6,high,72.73024897983122,74.55614881022069,61.01545837290933,68.64066045996319,82.15323166303558,142.99381812266145,100.0,104.44373401534529,100.96183864301955,510,250500,24
2282,"Census Tract 2601.01, Baltimore city, Maryland",20.3,41.1,5.0,0.0,0.0,0.0,9.7,4.9,86.4,0.9,87.9,9.5,3.3,7.2,40.0,19.7,6.6,6.1,12.5,0.3,3.7,4.6,9.6,1.4,31.2,1.3,16.4,1.1,63.8,63.8,11.3,4.1,0.0,9.7,88.3,3.0,3.9,1.2,0.0,0.4,0.0,64.5,3.06,2.6,35.1,6.2,27.5,35.1,1.8,4.0,18.0,0.9,0.2,31.5,high,107.3079927598904,100.20411502499778,97.46369619325384,100.0489626704312,95.76978939724039,161.77045713356108,100.0,106.0262148337596,106.84882631899735,510,260101,24
2283,"Census Tract 2603.01, Baltimore city, Maryland",44.8,34.3,4.0,112.0,15.3,18.5,9.0,6.1,74.7,0.0,96.7,4.2,0.5,13.1,24.7,27.6,10.6,2.6,8.4,0.0,15.3,9.8,17.0,0.0,23.2,5.9,35.5,0.0,43.3,43.3,2.7,24.4,27.2,40.3,85.0,4.4,12.3,0.0,0.0,0.0,0.0,59.0,2.54,3.8,25.6,37.9,43.3,6.0,3.2,10.4,8.2,0.0,0.2,6.1,high,90.73152379938361,95.32341939567284,84.12384470927047,80.49677453941138,125.36310820624547,157.98275581584514,100.0,122.64226342710998,118.0341029033552,510,260301,24
2284,"Census Tract 2706, Baltimore city, Maryland",20.8,42.0,11.3,10.0,0.0,11.0,5.2,5.6,95.1,0.0,95.5,1.7,10.2,9.1,42.3,22.9,13.5,7.4,12.6,0.0,0.5,9.3,15.7,2.5,33.7,2.8,12.1,4.2,63.4,63.4,4.4,11.2,21.0,27.2,91.6,3.6,11.1,2.2,0.0,2.9,0.5,79.4,2.74,3.3,29.7,1.0,25.1,42.5,0.0,9.0,17.7,0.4,0.0,39.3,high,116.27605508541406,108.0402217125028,107.4810244778524,111.2810707456979,88.50762527233115,161.22010736944853,100.0,107.21307544757033,100.96183864301955,510,270600,24
2285,"Census Tract 101, Baltimore city, Maryland",7.3,61.8,22.8,0.0,,,2.8,7.0,81.0,0.2,89.9,5.6,19.3,0.5,71.4,6.9,6.4,11.7,18.5,0.0,1.7,3.7,16.7,19.2,16.0,0.6,1.2,25.8,89.9,89.9,0.7,3.0,0.0,17.8,85.5,10.2,9.4,7.8,1.6,1.0,1.6,64.9,1.93,4.5,16.7,0.0,3.0,3.5,9.8,3.9,16.0,0.4,0.2,87.3,low,194.82166475832804,160.0923741643314,164.66506399456168,148.86009899751613,198.5294117647059,97.83276394989426,100.0,81.10214194373401,74.17604471732048,510,010100,24
2286,"Census Tract 704, Baltimore city, Maryland",23.3,60.5,10.8,5.0,0.0,0.0,20.3,2.7,83.2,2.3,90.0,8.7,0.4,12.2,34.2,24.1,5.4,4.7,8.5,0.0,20.7,15.8,2.0,0.0,26.6,10.2,44.9,0.0,39.2,39.2,12.8,40.3,63.9,64.8,86.2,26.2,12.1,49.8,0.6,7.5,12.2,6.0,2.67,5.6,16.7,17.8,13.3,0.0,0.0,7.8,13.9,0.0,0.6,8.2,low,62.974719400202815,106.68458319488225,76.98573496300877,40.76839227319026,88.77995642701526,50.04945501870831,100.0,79.91528132992329,89.48221267486281,510,070400,24
2287,"Census Tract 105, Baltimore city, Maryland",7.0,56.1,21.2,18.0,0.0,0.0,3.1,2.9,70.9,0.7,85.7,22.6,13.9,0.5,81.5,4.7,2.7,5.3,17.6,0.5,4.8,3.2,14.2,15.7,16.8,4.7,10.2,21.1,78.7,78.7,12.2,4.3,0.0,25.7,87.3,3.1,7.0,0.0,0.0,2.4,1.2,64.3,2.35,8.5,20.2,3.9,4.9,4.1,12.8,6.4,9.0,1.2,0.5,91.2,low,173.37592885607293,149.4219310153884,140.58864503101424,148.92943299798074,133.16993464052288,63.97006669920287,100.0,97.71819053708441,93.0144052804495,510,010500,24
2288,"Census Tract 702, Baltimore city, Maryland",43.3,38.1,10.6,39.0,0.0,7.2,18.9,5.1,80.3,0.1,98.9,1.1,0.0,23.8,31.8,31.3,2.5,3.1,14.2,0.0,17.2,16.2,7.6,1.1,21.1,11.0,50.9,0.0,28.5,28.5,12.3,37.4,58.1,58.6,64.5,17.7,13.2,0.0,0.0,0.0,0.0,29.3,2.84,6.2,20.9,26.6,20.7,0.0,4.1,8.1,12.0,0.4,0.0,3.5,high,81.32440599045623,106.28761730392455,74.78504396709222,54.565858365647514,95.49745824255629,98.02700504311046,100.0,120.66416240409208,111.2640670759807,510,070200,24
2289,"Census Tract 703, Baltimore city, Maryland",24.1,43.0,8.4,65.0,9.8,0.0,13.0,3.5,94.6,0.0,88.2,17.0,1.4,13.0,23.6,30.7,17.5,0.0,3.2,0.0,17.9,12.4,7.5,2.9,27.7,21.8,42.0,5.1,32.0,32.0,21.3,28.0,,39.6,57.7,4.7,20.3,0.0,0.0,0.0,2.4,37.5,2.48,6.8,6.5,31.3,36.5,0.0,0.0,0.8,12.0,0.0,0.0,11.2,high,79.86277612312514,128.46213197282174,113.72347786811928,,89.68772694262891,27.71172929884497,100.0,107.21307544757033,106.26012755139958,510,070300,24
2290,"Census Tract 804, Baltimore city, Maryland",26.2,50.6,12.0,28.0,7.8,15.6,19.1,3.8,74.5,6.1,89.0,9.0,1.1,22.7,15.4,42.1,5.3,2.1,8.0,0.0,24.7,14.0,4.0,3.5,28.7,8.5,44.4,0.0,34.2,34.2,10.3,42.9,100.0,48.8,50.2,13.0,3.3,8.9,0.0,0.0,3.9,33.4,2.58,5.7,24.9,27.6,4.5,7.5,0.0,6.9,13.0,0.7,0.0,18.7,low,84.04654998755927,86.06022033017487,74.59505625521453,86.6675005807616,92.13870733478578,41.43809988612331,100.0,123.03788363171356,132.75157209329976,510,080400,24
2291,"Census Tract 1301, Baltimore city, Maryland",15.6,69.4,10.9,0.0,0.0,11.9,7.7,6.2,79.9,0.8,96.0,4.0,1.6,8.8,52.2,25.6,6.4,7.3,14.2,0.0,27.3,13.9,1.5,2.7,26.3,7.3,44.1,9.0,51.9,51.9,6.9,19.3,36.5,33.8,78.4,10.3,8.5,39.6,0.0,3.5,9.7,20.6,2.58,7.4,25.5,4.0,6.3,28.0,0.0,6.3,14.1,2.5,0.0,18.7,high,111.65322573757621,98.09622614401238,92.78411790902841,129.30791086649631,80.51924473493102,88.31495038230031,100.0,73.18973785166241,92.13135712905282,510,130100,24
